school_code,time,pm1,pm2_5,pm10
os-slobodan-sekulic-uzice,2023-03-16T08:00:00,11.15,12.65,18.35
os-slobodan-sekulic-uzice,2023-03-16T07:00:00,10.41,12.1,18.55
os-slobodan-sekulic-uzice,2023-03-16T06:00:00,12.37,14.02,20.21
os-slobodan-sekulic-uzice,2023-03-16T05:00:00,15.81,17.92,25.77
os-slobodan-sekulic-uzice,2023-03-16T04:00:00,15.82,17.86,25.48
os-slobodan-sekulic-uzice,2023-03-16T03:00:00,11.26,13.25,18.93
os-slobodan-sekulic-uzice,2023-03-16T02:00:00,10.07,12.06,17.77
os-slobodan-sekulic-uzice,2023-03-16T01:00:00,10.44,12.09,17.71
os-slobodan-sekulic-uzice,2023-03-16T00:00:00,11.1,12.93,18.47
os-slobodan-sekulic-uzice,2023-03-15T23:00:00,9.67,11.35,16.81
os-slobodan-sekulic-uzice,2023-03-15T22:00:00,8.27,10.13,15.28
os-slobodan-sekulic-uzice,2023-03-15T21:00:00,7.31,9.1,14.02
os-slobodan-sekulic-uzice,2023-03-15T20:00:00,11.74,13.52,19.18
os-slobodan-sekulic-uzice,2023-03-15T19:00:00,10.15,11.64,16.85
os-slobodan-sekulic-uzice,2023-03-15T18:00:00,8.07,9.85,15.08
os-slobodan-sekulic-uzice,2023-03-15T17:00:00,12.43,13.82,19.23
os-slobodan-sekulic-uzice,2023-03-15T16:00:00,12.95,14.52,20.05
os-slobodan-sekulic-uzice,2023-03-15T15:00:00,10.17,11.49,16.74
os-slobodan-sekulic-uzice,2023-03-15T14:00:00,6.54,8.44,13.25
os-slobodan-sekulic-uzice,2023-03-15T13:00:00,3.59,5.86,9.94
os-slobodan-sekulic-uzice,2023-03-15T12:00:00,2.65,5.43,11.33
os-slobodan-sekulic-uzice,2023-03-15T11:00:00,2.77,5.19,9.38
os-slobodan-sekulic-uzice,2023-03-15T10:00:00,4.08,6.21,10.34
os-slobodan-sekulic-uzice,2023-03-15T09:00:00,5.87,7.94,12.62
os-slobodan-sekulic-uzice,2023-03-15T08:00:00,12.63,13.89,19.72
os-slobodan-sekulic-uzice,2023-03-15T07:00:00,6.24,8.47,13.45
os-slobodan-sekulic-uzice,2023-03-15T06:00:00,11.86,12.95,18.61
os-slobodan-sekulic-uzice,2023-03-15T05:00:00,20.39,21.81,30.31
os-slobodan-sekulic-uzice,2023-03-15T04:00:00,29.96,32.1,46.13
os-slobodan-sekulic-uzice,2023-03-15T03:00:00,28.74,32.01,46.52
os-slobodan-sekulic-uzice,2023-03-15T02:00:00,28.11,30.55,44.11
os-slobodan-sekulic-uzice,2023-03-15T01:00:00,30.62,33.63,48.99
os-slobodan-sekulic-uzice,2023-03-15T00:00:00,34.37,37.62,55.17
os-slobodan-sekulic-uzice,2023-03-14T23:00:00,37.49,40.69,60.07
os-slobodan-sekulic-uzice,2023-03-14T22:00:00,42.6,45.6,65.11
os-slobodan-sekulic-uzice,2023-03-14T21:00:00,45.39,48.55,67.27
os-slobodan-sekulic-uzice,2023-03-14T20:00:00,63.55,66.81,86.36
os-slobodan-sekulic-uzice,2023-03-14T19:00:00,48.14,51.64,71.35
os-slobodan-sekulic-uzice,2023-03-14T18:00:00,28.57,31.3,45.46
os-slobodan-sekulic-uzice,2023-03-14T17:00:00,-1.06,2.28,5.68
os-slobodan-sekulic-uzice,2023-03-14T16:00:00,-1.32,2.06,5.21
os-slobodan-sekulic-uzice,2023-03-14T15:00:00,0.04,2.92,6.31
os-slobodan-sekulic-uzice,2023-03-14T14:00:00,-1.14,2.06,5.11
os-slobodan-sekulic-uzice,2023-03-14T13:00:00,-2.01,1.44,4.46
os-slobodan-sekulic-uzice,2023-03-14T12:00:00,-1.87,1.56,4.9
os-slobodan-sekulic-uzice,2023-03-14T11:00:00,-1.2,2.08,5.45
os-slobodan-sekulic-uzice,2023-03-14T10:00:00,29.0,31.12,44.38
os-slobodan-sekulic-uzice,2023-03-14T09:00:00,39.54,42.47,62.23
os-slobodan-sekulic-uzice,2023-03-14T08:00:00,38.88,41.98,61.81
os-slobodan-sekulic-uzice,2023-03-14T07:00:00,39.29,42.15,62.03
os-slobodan-sekulic-uzice,2023-03-14T06:00:00,36.74,39.52,58.07
os-slobodan-sekulic-uzice,2023-03-14T05:00:00,28.48,31.25,44.96
os-slobodan-sekulic-uzice,2023-03-14T04:00:00,28.41,31.45,45.9
os-slobodan-sekulic-uzice,2023-03-14T03:00:00,30.42,33.48,48.79
os-slobodan-sekulic-uzice,2023-03-14T02:00:00,33.13,36.27,52.81
os-slobodan-sekulic-uzice,2023-03-14T01:00:00,32.51,35.51,52.01
os-slobodan-sekulic-uzice,2023-03-14T00:00:00,36.09,39.9,58.76
os-slobodan-sekulic-uzice,2023-03-13T23:00:00,42.99,46.91,67.78
os-slobodan-sekulic-uzice,2023-03-13T22:00:00,68.17,72.41,94.57
os-slobodan-sekulic-uzice,2023-03-13T21:00:00,74.63,79.05,102.97
os-slobodan-sekulic-uzice,2023-03-13T20:00:00,91.43,96.35,125.95
os-slobodan-sekulic-uzice,2023-03-13T19:00:00,84.87,89.43,116.15
os-slobodan-sekulic-uzice,2023-03-13T18:00:00,67.89,72.26,95.5
os-slobodan-sekulic-uzice,2023-03-13T17:00:00,43.84,46.81,65.22
os-slobodan-sekulic-uzice,2023-03-13T16:00:00,24.22,26.34,37.34
os-slobodan-sekulic-uzice,2023-03-13T15:00:00,2.88,5.26,9.31
os-slobodan-sekulic-uzice,2023-03-13T14:00:00,-3.05,0.7,3.63
os-slobodan-sekulic-uzice,2023-03-13T13:00:00,-3.13,0.57,3.29
os-slobodan-sekulic-uzice,2023-03-13T12:00:00,-1.78,1.52,4.44
os-slobodan-sekulic-uzice,2023-03-13T11:00:00,1.83,4.47,8.13
os-slobodan-sekulic-uzice,2023-03-13T10:00:00,13.6,14.73,20.71
os-slobodan-sekulic-uzice,2023-03-13T09:00:00,19.17,20.33,27.59
os-slobodan-sekulic-uzice,2023-03-13T08:00:00,24.87,27.18,37.68
os-slobodan-sekulic-uzice,2023-03-13T07:00:00,40.03,43.08,62.46
os-slobodan-sekulic-uzice,2023-03-13T06:00:00,31.51,34.58,49.54
os-slobodan-sekulic-uzice,2023-03-13T05:00:00,26.21,28.4,39.64
os-slobodan-sekulic-uzice,2023-03-13T04:00:00,11.42,13.01,19.36
os-slobodan-sekulic-uzice,2023-03-13T03:00:00,23.43,25.82,36.26
os-slobodan-sekulic-uzice,2023-03-13T02:00:00,18.29,20.07,28.24
os-slobodan-sekulic-uzice,2023-03-13T01:00:00,17.05,18.76,26.7
os-slobodan-sekulic-uzice,2023-03-13T00:00:00,26.65,29.32,41.53
os-slobodan-sekulic-uzice,2023-03-12T23:00:00,33.98,37.27,54.58
os-slobodan-sekulic-uzice,2023-03-12T22:00:00,46.55,50.64,71.91
os-slobodan-sekulic-uzice,2023-03-12T21:00:00,61.37,65.48,85.77
os-slobodan-sekulic-uzice,2023-03-12T20:00:00,85.07,91.19,117.52
os-slobodan-sekulic-uzice,2023-03-12T19:00:00,52.96,56.65,76.65
os-slobodan-sekulic-uzice,2023-03-12T18:00:00,36.83,39.99,58.69
os-slobodan-sekulic-uzice,2023-03-12T17:00:00,27.34,30.14,43.19
os-slobodan-sekulic-uzice,2023-03-12T16:00:00,17.71,19.62,27.18
os-slobodan-sekulic-uzice,2023-03-12T15:00:00,2.42,4.96,8.81
os-slobodan-sekulic-uzice,2023-03-12T14:00:00,-1.18,2.08,5.26
os-slobodan-sekulic-uzice,2023-03-12T13:00:00,-0.58,2.43,5.88
os-slobodan-sekulic-uzice,2023-03-12T12:00:00,-0.12,2.98,6.4
os-slobodan-sekulic-uzice,2023-03-12T11:00:00,0.49,3.32,6.76
os-slobodan-sekulic-uzice,2023-03-12T10:00:00,0.19,3.21,6.54
os-slobodan-sekulic-uzice,2023-03-12T09:00:00,0.38,3.29,6.64
os-slobodan-sekulic-uzice,2023-03-12T08:00:00,1.0,3.84,7.52
os-slobodan-sekulic-uzice,2023-03-12T07:00:00,3.21,5.66,9.81
os-slobodan-sekulic-uzice,2023-03-12T06:00:00,7.22,9.19,14.15
os-slobodan-sekulic-uzice,2023-03-12T05:00:00,14.13,15.51,21.94
os-slobodan-sekulic-uzice,2023-03-12T04:00:00,8.29,10.3,15.56
os-slobodan-sekulic-uzice,2023-03-12T03:00:00,8.34,10.18,15.21
os-slobodan-sekulic-uzice,2023-03-12T02:00:00,8.59,10.29,15.82
os-slobodan-sekulic-uzice,2023-03-12T01:00:00,28.3,30.93,43.95
os-slobodan-sekulic-uzice,2023-03-12T00:00:00,27.18,29.48,41.89
os-slobodan-sekulic-uzice,2023-03-11T23:00:00,21.61,23.07,31.87
os-slobodan-sekulic-uzice,2023-03-11T22:00:00,32.77,35.49,50.97
os-slobodan-sekulic-uzice,2023-03-11T21:00:00,28.03,30.6,43.36
os-slobodan-sekulic-uzice,2023-03-11T20:00:00,28.03,30.43,42.78
os-slobodan-sekulic-uzice,2023-03-11T19:00:00,36.01,38.91,56.7
os-slobodan-sekulic-uzice,2023-03-11T18:00:00,19.44,20.93,28.96
os-slobodan-sekulic-uzice,2023-03-11T17:00:00,11.38,12.87,18.63
os-slobodan-sekulic-uzice,2023-03-11T16:00:00,9.9,11.23,16.59
os-slobodan-sekulic-uzice,2023-03-11T15:00:00,14.94,16.44,23.33
os-slobodan-sekulic-uzice,2023-03-11T14:00:00,8.64,10.85,16.27
os-slobodan-sekulic-uzice,2023-03-11T13:00:00,6.27,8.09,12.44
os-slobodan-sekulic-uzice,2023-03-11T12:00:00,3.32,5.69,9.62
os-slobodan-sekulic-uzice,2023-03-11T11:00:00,4.4,6.73,10.88
os-slobodan-sekulic-uzice,2023-03-11T10:00:00,10.49,12.13,17.6
os-slobodan-sekulic-uzice,2023-03-11T09:00:00,7.4,9.03,13.76
os-slobodan-sekulic-uzice,2023-03-11T08:00:00,20.42,22.74,31.89
os-slobodan-sekulic-uzice,2023-03-11T07:00:00,16.87,17.99,24.53
os-slobodan-sekulic-uzice,2023-03-11T06:00:00,22.72,24.08,32.16
os-slobodan-sekulic-uzice,2023-03-11T05:00:00,8.31,9.95,15.34
os-slobodan-sekulic-uzice,2023-03-11T04:00:00,2.77,5.15,9.08
os-slobodan-sekulic-uzice,2023-03-11T03:00:00,-2.49,1.07,4.09
os-slobodan-sekulic-uzice,2023-03-11T02:00:00,-2.67,0.98,3.92
os-slobodan-sekulic-uzice,2023-03-11T01:00:00,-2.62,1.05,3.99
os-slobodan-sekulic-uzice,2023-03-11T00:00:00,-1.96,1.51,4.58
os-slobodan-sekulic-uzice,2023-03-10T23:00:00,0.32,3.29,7.01
os-slobodan-sekulic-uzice,2023-03-10T22:00:00,0.9,3.72,7.27
os-slobodan-sekulic-uzice,2023-03-10T21:00:00,8.75,10.65,15.97
os-slobodan-sekulic-uzice,2023-03-10T20:00:00,3.74,6.56,11.23
os-slobodan-sekulic-uzice,2023-03-10T19:00:00,50.21,55.48,74.46
os-slobodan-sekulic-uzice,2023-03-10T18:00:00,65.32,69.07,87.84
os-slobodan-sekulic-uzice,2023-03-10T17:00:00,51.76,54.27,71.65
os-slobodan-sekulic-uzice,2023-03-10T16:00:00,28.66,31.9,46.12
os-slobodan-sekulic-uzice,2023-03-10T15:00:00,22.51,24.33,33.43
os-slobodan-sekulic-uzice,2023-03-10T14:00:00,23.41,25.86,36.44
os-slobodan-sekulic-uzice,2023-03-10T13:00:00,29.67,32.05,46.01
os-slobodan-sekulic-uzice,2023-03-10T12:00:00,47.26,49.93,70.06
os-slobodan-sekulic-uzice,2023-03-10T11:00:00,50.8,53.55,71.86
os-slobodan-sekulic-uzice,2023-03-10T10:00:00,42.67,45.77,65.69
os-slobodan-sekulic-uzice,2023-03-10T09:00:00,52.26,55.28,73.76
os-slobodan-sekulic-uzice,2023-03-10T08:00:00,46.47,49.13,67.94
os-slobodan-sekulic-uzice,2023-03-10T07:00:00,32.16,34.59,49.84
os-slobodan-sekulic-uzice,2023-03-10T06:00:00,27.42,29.58,41.62
os-slobodan-sekulic-uzice,2023-03-10T05:00:00,25.06,27.39,38.26
os-slobodan-sekulic-uzice,2023-03-10T04:00:00,26.42,29.27,41.83
os-slobodan-sekulic-uzice,2023-03-10T03:00:00,29.06,32.11,46.16
os-slobodan-sekulic-uzice,2023-03-10T02:00:00,32.01,35.01,50.5
os-slobodan-sekulic-uzice,2023-03-10T01:00:00,37.11,40.52,59.68
os-slobodan-sekulic-uzice,2023-03-10T00:00:00,42.16,45.66,66.08
os-slobodan-sekulic-uzice,2023-03-09T23:00:00,43.21,47.2,67.96
os-slobodan-sekulic-uzice,2023-03-09T22:00:00,57.98,61.2,79.93
os-slobodan-sekulic-uzice,2023-03-09T21:00:00,47.22,50.05,69.76
os-slobodan-sekulic-uzice,2023-03-09T20:00:00,45.28,48.45,68.28
os-slobodan-sekulic-uzice,2023-03-09T19:00:00,28.59,31.08,44.71
os-slobodan-sekulic-uzice,2023-03-09T18:00:00,5.41,7.35,11.9
os-slobodan-sekulic-uzice,2023-03-09T17:00:00,2.44,4.94,8.76
os-slobodan-sekulic-uzice,2023-03-09T16:00:00,0.48,3.27,6.86
os-slobodan-sekulic-uzice,2023-03-09T15:00:00,-1.48,2.03,5.29
os-slobodan-sekulic-uzice,2023-03-09T14:00:00,-2.45,1.22,4.18
os-slobodan-sekulic-uzice,2023-03-09T13:00:00,-2.63,0.99,4.02
os-slobodan-sekulic-uzice,2023-03-09T12:00:00,-2.42,1.09,4.14
os-slobodan-sekulic-uzice,2023-03-09T11:00:00,-2.08,1.38,4.65
os-slobodan-sekulic-uzice,2023-03-09T10:00:00,-2.48,1.22,4.29
os-slobodan-sekulic-uzice,2023-03-09T09:00:00,-2.02,1.44,4.54
os-slobodan-sekulic-uzice,2023-03-09T08:00:00,-1.83,1.47,4.65
os-slobodan-sekulic-uzice,2023-03-09T07:00:00,-1.27,2.01,5.15
os-slobodan-sekulic-uzice,2023-03-09T06:00:00,-1.57,1.72,4.94
os-slobodan-sekulic-uzice,2023-03-09T05:00:00,-2.12,1.29,4.35
os-slobodan-sekulic-uzice,2023-03-09T04:00:00,-2.1,1.36,4.35
os-slobodan-sekulic-uzice,2023-03-09T03:00:00,3.17,5.56,9.63
os-slobodan-sekulic-uzice,2023-03-09T02:00:00,22.93,25.2,35.27
os-slobodan-sekulic-uzice,2023-03-09T01:00:00,29.16,32.34,47.32
os-slobodan-sekulic-uzice,2023-03-09T00:00:00,28.62,31.7,46.08
os-slobodan-sekulic-uzice,2023-03-08T23:00:00,26.89,29.47,41.93
os-slobodan-sekulic-uzice,2023-03-08T22:00:00,5.86,8.16,12.93
os-slobodan-sekulic-uzice,2023-03-08T21:00:00,14.01,15.29,21.45
os-slobodan-sekulic-uzice,2023-03-08T20:00:00,0.27,3.12,6.75
os-slobodan-sekulic-uzice,2023-03-08T19:00:00,1.96,4.55,8.37
os-slobodan-sekulic-uzice,2023-03-08T18:00:00,2.52,4.89,8.78
os-slobodan-sekulic-uzice,2023-03-08T17:00:00,7.3,9.24,14.07
os-slobodan-sekulic-uzice,2023-03-08T16:00:00,4.11,6.18,10.42
os-slobodan-sekulic-uzice,2023-03-08T15:00:00,2.18,4.58,8.35
os-slobodan-sekulic-uzice,2023-03-08T14:00:00,1.8,4.25,7.8
os-slobodan-sekulic-uzice,2023-03-08T13:00:00,2.21,4.58,8.19
os-slobodan-sekulic-uzice,2023-03-08T12:00:00,-0.37,2.64,5.9
os-slobodan-sekulic-uzice,2023-03-08T11:00:00,-0.74,2.38,5.55
os-slobodan-sekulic-uzice,2023-03-08T10:00:00,-1.42,1.77,4.94
os-slobodan-sekulic-uzice,2023-03-08T09:00:00,-1.06,2.15,5.27
os-slobodan-sekulic-uzice,2023-03-08T08:00:00,1.5,4.33,8.19
os-slobodan-sekulic-uzice,2023-03-08T07:00:00,28.66,31.09,45.15
os-slobodan-sekulic-uzice,2023-03-08T06:00:00,24.81,27.0,37.47
os-slobodan-sekulic-uzice,2023-03-08T05:00:00,26.24,28.08,39.7
os-slobodan-sekulic-uzice,2023-03-08T04:00:00,18.4,19.76,26.74
os-slobodan-sekulic-uzice,2023-03-08T03:00:00,14.06,15.25,21.2
os-slobodan-sekulic-uzice,2023-03-08T02:00:00,16.39,17.93,24.52
os-slobodan-sekulic-uzice,2023-03-08T01:00:00,11.55,13.01,19.57
os-slobodan-sekulic-uzice,2023-03-08T00:00:00,31.08,34.25,49.13
os-slobodan-sekulic-uzice,2023-03-07T23:00:00,39.47,42.6,62.34
os-slobodan-sekulic-uzice,2023-03-07T22:00:00,52.37,56.42,75.8
os-slobodan-sekulic-uzice,2023-03-07T21:00:00,44.24,46.82,65.6
os-slobodan-sekulic-uzice,2023-03-07T20:00:00,28.2,30.96,45.05
os-slobodan-sekulic-uzice,2023-03-07T19:00:00,0.32,3.27,6.9
os-slobodan-sekulic-uzice,2023-03-07T18:00:00,2.16,4.8,8.63
os-slobodan-sekulic-uzice,2023-03-07T17:00:00,6.58,8.57,12.57
os-slobodan-sekulic-uzice,2023-03-07T16:00:00,4.78,7.05,11.58
os-slobodan-sekulic-uzice,2023-03-07T15:00:00,1.03,3.78,7.37
os-slobodan-sekulic-uzice,2023-03-07T14:00:00,-0.2,2.8,6.38
os-slobodan-sekulic-uzice,2023-03-07T13:00:00,0.18,3.1,6.7
os-slobodan-sekulic-uzice,2023-03-07T12:00:00,-2.0,1.39,4.56
os-slobodan-sekulic-uzice,2023-03-07T11:00:00,-2.12,1.33,4.57
os-slobodan-sekulic-uzice,2023-03-07T10:00:00,-1.55,1.87,4.18
os-slobodan-sekulic-uzice,2023-03-07T09:00:00,-1.31,1.99,4.53
os-slobodan-sekulic-uzice,2023-03-07T08:00:00,3.34,6.32,10.32
os-slobodan-sekulic-uzice,2023-03-07T07:00:00,50.91,54.57,74.26
os-slobodan-sekulic-uzice,2023-03-07T06:00:00,38.98,42.45,62.53
os-slobodan-sekulic-uzice,2023-03-07T05:00:00,32.86,35.87,52.22
os-slobodan-sekulic-uzice,2023-03-07T04:00:00,35.96,39.51,57.85
os-slobodan-sekulic-uzice,2023-03-07T03:00:00,38.66,42.3,62.16
os-slobodan-sekulic-uzice,2023-03-07T02:00:00,41.68,45.44,66.02
os-slobodan-sekulic-uzice,2023-03-07T01:00:00,44.55,48.39,70.01
os-slobodan-sekulic-uzice,2023-03-07T00:00:00,53.58,58.01,77.75
os-slobodan-sekulic-uzice,2023-03-06T23:00:00,63.68,68.41,88.11
os-slobodan-sekulic-uzice,2023-03-06T22:00:00,56.1,60.2,79.23
os-slobodan-sekulic-uzice,2023-03-06T21:00:00,41.96,45.2,64.69
os-slobodan-sekulic-uzice,2023-03-06T20:00:00,60.84,64.78,84.22
os-slobodan-sekulic-uzice,2023-03-06T19:00:00,79.85,84.6,108.46
os-slobodan-sekulic-uzice,2023-03-06T18:00:00,75.02,78.74,100.17
os-slobodan-sekulic-uzice,2023-03-06T17:00:00,33.89,36.73,53.03
os-slobodan-sekulic-uzice,2023-03-06T16:00:00,7.56,9.92,15.94
os-slobodan-sekulic-uzice,2023-03-06T15:00:00,9.87,12.32,18.38
os-slobodan-sekulic-uzice,2023-03-06T14:00:00,4.64,6.81,11.26
os-slobodan-sekulic-uzice,2023-03-06T13:00:00,4.47,6.84,11.3
os-slobodan-sekulic-uzice,2023-03-06T12:00:00,5.68,8.41,14.83
os-slobodan-sekulic-uzice,2023-03-06T11:00:00,9.71,11.83,17.61
os-slobodan-sekulic-uzice,2023-03-06T10:00:00,21.81,24.12,33.44
os-slobodan-sekulic-uzice,2023-03-06T09:00:00,35.26,38.98,57.13
os-slobodan-sekulic-uzice,2023-03-06T08:00:00,39.73,43.6,62.61
os-slobodan-sekulic-uzice,2023-03-06T07:00:00,52.77,57.83,78.57
os-slobodan-sekulic-uzice,2023-03-06T06:00:00,49.85,55.4,78.46
os-slobodan-sekulic-uzice,2023-03-06T05:00:00,34.17,38.23,55.73
os-slobodan-sekulic-uzice,2023-03-06T04:00:00,38.84,42.43,62.09
os-slobodan-sekulic-uzice,2023-03-06T03:00:00,31.15,35.2,51.54
os-slobodan-sekulic-uzice,2023-03-06T02:00:00,29.87,33.64,49.14
os-slobodan-sekulic-uzice,2023-03-06T01:00:00,35.66,39.59,57.83
os-slobodan-sekulic-uzice,2023-03-06T00:00:00,46.12,50.97,73.13
os-slobodan-sekulic-uzice,2023-03-05T23:00:00,70.27,75.99,98.36
os-slobodan-sekulic-uzice,2023-03-05T22:00:00,110.78,119.15,152.77
os-slobodan-sekulic-uzice,2023-03-05T21:00:00,140.71,153.94,199.78
os-slobodan-sekulic-uzice,2023-03-05T20:00:00,138.83,154.8,203.13
os-slobodan-sekulic-uzice,2023-03-05T19:00:00,88.44,94.22,120.84
os-slobodan-sekulic-uzice,2023-03-05T18:00:00,64.48,69.9,92.38
os-slobodan-sekulic-uzice,2023-03-05T17:00:00,60.35,65.61,87.18
os-slobodan-sekulic-uzice,2023-03-05T16:00:00,30.96,34.5,50.21
os-slobodan-sekulic-uzice,2023-03-05T15:00:00,17.8,19.64,27.51
os-slobodan-sekulic-uzice,2023-03-05T14:00:00,21.92,24.21,33.43
os-slobodan-sekulic-uzice,2023-03-05T13:00:00,23.81,26.39,36.9
os-slobodan-sekulic-uzice,2023-03-05T12:00:00,28.13,31.65,45.8
os-slobodan-sekulic-uzice,2023-03-05T11:00:00,26.1,29.68,42.77
os-slobodan-sekulic-uzice,2023-03-05T10:00:00,23.35,26.75,37.75
os-slobodan-sekulic-uzice,2023-03-05T09:00:00,23.6,27.2,38.61
os-slobodan-sekulic-uzice,2023-03-05T08:00:00,23.91,27.66,39.49
os-slobodan-sekulic-uzice,2023-03-05T07:00:00,26.99,31.07,45.56
os-slobodan-sekulic-uzice,2023-03-05T06:00:00,32.48,36.87,54.46
os-slobodan-sekulic-uzice,2023-03-05T05:00:00,28.16,32.4,47.69
os-slobodan-sekulic-uzice,2023-03-05T04:00:00,28.18,32.46,48.03
os-slobodan-sekulic-uzice,2023-03-05T03:00:00,28.02,32.5,47.82
os-slobodan-sekulic-uzice,2023-03-05T02:00:00,32.02,36.79,54.6
os-slobodan-sekulic-uzice,2023-03-05T01:00:00,36.86,41.67,61.53
os-slobodan-sekulic-uzice,2023-03-05T00:00:00,39.7,44.37,65.74
os-slobodan-sekulic-uzice,2023-03-04T23:00:00,55.1,61.79,82.46
os-slobodan-sekulic-uzice,2023-03-04T22:00:00,73.8,81.87,106.64
os-slobodan-sekulic-uzice,2023-03-04T21:00:00,65.43,72.83,94.84
os-slobodan-sekulic-uzice,2023-03-04T20:00:00,70.7,77.88,102.77
os-slobodan-sekulic-uzice,2023-03-04T19:00:00,91.21,99.49,131.25
os-slobodan-sekulic-uzice,2023-03-04T18:00:00,61.98,68.93,92.22
os-slobodan-sekulic-uzice,2023-03-04T17:00:00,55.61,61.77,84.17
os-slobodan-sekulic-uzice,2023-03-04T16:00:00,36.45,40.95,60.25
os-slobodan-sekulic-uzice,2023-03-04T15:00:00,35.48,40.3,60.04
os-slobodan-sekulic-uzice,2023-03-04T14:00:00,25.94,30.03,43.98
os-slobodan-sekulic-uzice,2023-03-04T13:00:00,23.76,27.15,38.1
os-slobodan-sekulic-uzice,2023-03-04T12:00:00,27.66,31.63,46.44
os-slobodan-sekulic-uzice,2023-03-04T11:00:00,25.91,29.69,43.67
os-slobodan-sekulic-uzice,2023-03-04T10:00:00,26.44,30.17,43.26
os-slobodan-sekulic-uzice,2023-03-04T09:00:00,34.57,38.62,56.03
os-slobodan-sekulic-uzice,2023-03-04T08:00:00,37.45,40.88,60.16
os-slobodan-sekulic-uzice,2023-03-04T07:00:00,39.16,43.26,64.0
os-slobodan-sekulic-uzice,2023-03-04T06:00:00,37.43,41.73,61.42
os-slobodan-sekulic-uzice,2023-03-04T05:00:00,36.11,39.44,57.89
os-slobodan-sekulic-uzice,2023-03-04T04:00:00,35.62,39.4,57.93
os-slobodan-sekulic-uzice,2023-03-04T03:00:00,39.71,43.36,63.65
os-slobodan-sekulic-uzice,2023-03-04T02:00:00,45.92,50.11,71.27
os-slobodan-sekulic-uzice,2023-03-04T01:00:00,68.81,74.34,95.57
os-slobodan-sekulic-uzice,2023-03-04T00:00:00,64.07,69.44,89.26
os-slobodan-sekulic-uzice,2023-03-03T23:00:00,71.45,77.14,99.3
os-slobodan-sekulic-uzice,2023-03-03T22:00:00,90.42,96.72,123.65
os-slobodan-sekulic-uzice,2023-03-03T21:00:00,99.77,106.41,135.87
os-slobodan-sekulic-uzice,2023-03-03T20:00:00,81.87,88.05,113.03
os-slobodan-sekulic-uzice,2023-03-03T19:00:00,77.77,83.49,106.93
os-slobodan-sekulic-uzice,2023-03-03T18:00:00,55.61,60.06,79.39
os-slobodan-sekulic-uzice,2023-03-03T17:00:00,44.27,48.48,68.65
os-slobodan-sekulic-uzice,2023-03-03T16:00:00,44.19,48.14,67.73
os-slobodan-sekulic-uzice,2023-03-03T15:00:00,26.43,28.93,40.48
os-slobodan-sekulic-uzice,2023-03-03T14:00:00,16.99,18.51,25.71
os-slobodan-sekulic-uzice,2023-03-03T13:00:00,16.47,17.99,24.61
os-slobodan-sekulic-uzice,2023-03-03T12:00:00,11.71,13.26,19.04
os-slobodan-sekulic-uzice,2023-03-03T11:00:00,13.93,16.24,24.02
os-slobodan-sekulic-uzice,2023-03-03T10:00:00,9.76,11.88,17.64
os-slobodan-sekulic-uzice,2023-03-03T09:00:00,36.45,39.56,54.8
os-slobodan-sekulic-uzice,2023-03-03T08:00:00,75.22,80.07,103.14
os-slobodan-sekulic-uzice,2023-03-03T07:00:00,67.87,73.77,96.23
os-slobodan-sekulic-uzice,2023-03-03T06:00:00,58.7,64.07,83.44
os-slobodan-sekulic-uzice,2023-03-03T05:00:00,49.27,54.55,75.03
os-slobodan-sekulic-uzice,2023-03-03T04:00:00,59.84,67.1,87.86
os-slobodan-sekulic-uzice,2023-03-03T03:00:00,77.67,85.68,110.18
os-slobodan-sekulic-uzice,2023-03-03T02:00:00,77.44,84.66,107.29
os-slobodan-sekulic-uzice,2023-03-03T01:00:00,72.62,79.42,101.5
os-slobodan-sekulic-uzice,2023-03-03T00:00:00,110.68,121.06,152.62
os-slobodan-sekulic-uzice,2023-03-02T23:00:00,125.32,135.91,171.56
os-slobodan-sekulic-uzice,2023-03-02T22:00:00,135.85,148.72,187.77
os-slobodan-sekulic-uzice,2023-03-02T21:00:00,150.53,164.43,206.93
os-slobodan-sekulic-uzice,2023-03-02T20:00:00,140.46,153.64,193.96
os-slobodan-sekulic-uzice,2023-03-02T19:00:00,117.48,126.2,162.45
os-slobodan-sekulic-uzice,2023-03-02T18:00:00,104.99,112.89,145.35
os-slobodan-sekulic-uzice,2023-03-02T17:00:00,82.11,88.8,114.93
os-slobodan-sekulic-uzice,2023-03-02T16:00:00,82.77,90.71,118.95
os-slobodan-sekulic-uzice,2023-03-02T15:00:00,41.35,46.2,66.63
os-slobodan-sekulic-uzice,2023-03-02T14:00:00,42.78,47.68,68.92
os-slobodan-sekulic-uzice,2023-03-02T13:00:00,31.95,36.32,53.56
os-slobodan-sekulic-uzice,2023-03-02T12:00:00,31.85,36.11,53.01
os-slobodan-sekulic-uzice,2023-03-02T11:00:00,24.16,28.05,40.87
os-slobodan-sekulic-uzice,2023-03-02T10:00:00,28.92,32.82,48.01
os-slobodan-sekulic-uzice,2023-03-02T09:00:00,49.41,55.61,77.56
os-slobodan-sekulic-uzice,2023-03-02T08:00:00,62.37,69.94,94.72
os-slobodan-sekulic-uzice,2023-03-02T07:00:00,74.8,82.83,109.5
os-slobodan-sekulic-uzice,2023-03-02T06:00:00,77.48,85.75,117.32
os-slobodan-sekulic-uzice,2023-03-02T05:00:00,80.02,87.26,117.04
